Forecast_time,Temperature,Humidity,WindSpeed,Cloud,solar Generation,Rad
2023-01-01 0:00,0,70,1.3,1,0,0
2023-01-01 1:00,0,70,1.3,1,0,0
2023-01-01 2:00,0,70,1.2,3,0,0
2023-01-01 3:00,0,75,1.3,3,0,0
2023-01-01 4:00,0,80,1.4,3,0,0
2023-01-01 5:00,0,85,1.7,1,0,0
2023-01-01 6:00,-1,80,1.7,1,0,0
2023-01-01 7:00,-2,80,1.5,1,0,0
2023-01-01 8:00,-2,75,1.5,1,0,0
2023-01-01 9:00,-1,65,2.1,1,2,0.43
2023-01-01 10:00,0,55,2.3,1,12,1.22
2023-01-01 11:00,1,45,2.5,1,18,1.61
2023-01-01 12:00,2,40,2.8,1,23,1.68
2023-01-01 13:00,2,35,2.9,1,25,1.83
2023-01-01 14:00,3,30,2.9,1,22,1.72
2023-01-01 15:00,2,30,2.9,1,20,1.32
2023-01-01 16:00,2,35,2.7,1,12,0.95
2023-01-01 17:00,1,40,1.9,1,3,0.37
2023-01-01 18:00,-1,45,2.1,1,0,0.01
2023-01-01 19:00,-2,45,2.5,1,0,0
2023-01-01 20:00,-2,45,2.6,1,0,0
2023-01-01 21:00,-3,45,2.6,1,0,0
2023-01-01 22:00,-4,50,2.7,1,0,0
2023-01-01 23:00,-5,50,2.8,1,0,0
2023-01-02 0:00,-5,50,3.2,3,0,0
2023-01-02 1:00,-5,50,3,4,0,0
2023-01-02 2:00,-6,50,3,3,0,0
2023-01-02 3:00,-6,50,3,4,0,0
2023-01-02 4:00,-7,50,3,3,0,0
2023-01-02 5:00,-7,55,2.8,4,0,0
2023-01-02 6:00,-8,50,2.5,4,0,0
2023-01-02 7:00,-8,50,2.5,1,0,0
2023-01-02 8:00,-8,50,2.3,1,0,0
2023-01-02 9:00,-7,45,3,1,2,0.29
2023-01-02 10:00,-5,40,3.2,1,12,0.91
2023-01-02 11:00,-4,30,3.2,1,20,1.44
2023-01-02 12:00,-3,30,3.1,1,23,1.75
2023-01-02 13:00,-2,25,3.1,1,26,1.91
2023-01-02 14:00,-1,30,2.9,1,25,1.82
2023-01-02 15:00,-1,30,2.8,1,20,1.51
2023-01-02 16:00,-1,30,2.6,1,14,1.01
2023-01-02 17:00,-2,35,1.7,1,2,0.44
2023-01-02 18:00,-3,40,1.6,1,0,0.01
2023-01-02 19:00,-4,45,1.9,1,0,0
2023-01-02 20:00,-4,45,2.1,1,0,0
2023-01-02 21:00,-5,50,2.1,1,0,0
2023-01-02 22:00,-6,50,1.9,1,0,0
2023-01-02 23:00,-6,55,1.6,1,0,0
2023-01-03 0:00,-6,55,1.6,1,0,0
2023-01-03 1:00,-7,60,1.7,1,0,0
2023-01-03 2:00,-7,65,1.6,1,0,0
2023-01-03 3:00,-8,65,1.5,1,0,0
2023-01-03 4:00,-8,70,1.4,1,0,0
2023-01-03 5:00,-8,70,1.3,1,0,0
2023-01-03 6:00,-8,75,1.2,1,0,0
2023-01-03 7:00,-8,75,1.2,1,0,0
2023-01-03 8:00,-8,75,1.2,1,0,0
2023-01-03 9:00,-7,60,1.6,1,3,0.27
2023-01-03 10:00,-4,45,2,1,13,0.88
2023-01-03 11:00,-3,40,2.2,1,20,1.4
2023-01-03 12:00,-2,30,2.4,1,23,1.76
2023-01-03 13:00,-1,30,2.6,1,25,1.88
2023-01-03 14:00,0,30,2.7,1,25,1.89
2023-01-03 15:00,0,30,2.7,1,21,1.52
2023-01-03 16:00,1,30,2.5,1,14,1.04
2023-01-03 17:00,0,35,1.6,1,2,0.45
2023-01-03 18:00,-1,45,1.3,1,0,0.02
2023-01-03 19:00,-2,55,1.3,1,0,0
2023-01-03 20:00,-3,70,1.4,1,0,0
2023-01-03 21:00,-4,70,1.3,1,0,0
2023-01-03 22:00,-5,75,1.2,1,0,0
2023-01-03 23:00,-5,70,1.1,1,0,0
2023-01-04 0:00,-6,70,1,4,0,0
2023-01-04 1:00,-6,65,0.9,4,0,0
2023-01-04 2:00,-5,65,0.9,4,0,0
2023-01-04 3:00,-6,70,0.8,3,0,0
2023-01-04 4:00,-6,75,0.8,3,0,0
2023-01-04 5:00,-6,70,0.7,4,0,0
2023-01-04 6:00,-7,75,0.6,4,0,0
2023-01-04 7:00,-6,80,0.6,3,0,0
2023-01-04 8:00,-7,80,0.5,1,0,0
2023-01-04 9:00,-5,70,0.9,1,2,0.23
2023-01-04 10:00,-2,55,1.2,1,12,0.79
2023-01-04 11:00,0,45,1.6,1,18,1.31
2023-01-04 12:00,1,45,2.2,1,22,1.65
2023-01-04 13:00,1,40,2.6,1,23,1.78
2023-01-04 14:00,2,40,2.7,1,23,1.64
2023-01-04 15:00,2,40,2.4,1,19,1.38
2023-01-04 16:00,2,40,2,1,13,0.93
2023-01-04 17:00,1,50,1.1,1,3,0.39
2023-01-04 18:00,-1,55,1.2,1,0,0.02
2023-01-04 19:00,-2,65,1.2,1,0,0
2023-01-04 20:00,-3,65,1.1,1,0,0
2023-01-04 21:00,-3,70,0.9,1,0,0
2023-01-04 22:00,-5,75,0.8,1,0,0
2023-01-04 23:00,-6,75,0.7,1,0,0
2023-01-05 0:00,-7,80,0.5,1,0,0
2023-01-05 1:00,-7,80,0.4,1,0,0
2023-01-05 2:00,-7,75,0.4,1,0,0
2023-01-05 3:00,-7,75,0.4,1,0,0
2023-01-05 4:00,-7,75,0.5,1,0,0
2023-01-05 5:00,-8,75,0.6,1,0,0
2023-01-05 6:00,-8,75,0.5,1,0,0
2023-01-05 7:00,-7,75,0.6,1,0,0
2023-01-05 8:00,-7,75,0.8,3,0,0
2023-01-05 9:00,-5,70,0.9,1,1,0.18
2023-01-05 10:00,-2,60,1,3,8,0.63
2023-01-05 11:00,0,50,0.8,4,10,0.84
2023-01-05 12:00,1,50,0.4,4,9,0.98
2023-01-05 13:00,2,50,0.4,4,7,0.58
2023-01-05 14:00,3,50,0.6,4,6,0.72
2023-01-05 15:00,3,50,0.6,4,7,0.74
2023-01-05 16:00,4,50,0.8,3,3,0.39
2023-01-05 17:00,3,65,0.7,4,2,0.2
2023-01-05 18:00,1,65,0.3,3,0,0
2023-01-05 19:00,0,70,0.3,3,0,0
2023-01-05 20:00,-2,70,0.5,3,0,0
2023-01-05 21:00,-2,75,0.9,1,0,0
2023-01-05 22:00,-3,75,1,1,0,0
2023-01-05 23:00,-3,75,1,1,0,0
2023-01-06 0:00,-2,75,0.9,1,0,0
2023-01-06 1:00,-2,80,0.9,1,0,0
2023-01-06 2:00,-3,80,1,1,0,0
2023-01-06 3:00,-3,80,1,1,0,0
2023-01-06 4:00,-3,80,1.1,1,0,0
2023-01-06 5:00,-3,80,1.3,3,0,0
2023-01-06 6:00,-3,80,1.8,3,0,0
2023-01-06 7:00,-3,80,2.1,3,0,0
2023-01-06 8:00,-3,80,2.1,4,0,0
2023-01-06 9:00,-1,75,2,1,2,0.26
2023-01-06 10:00,1,65,1.9,1,10,0.75
2023-01-06 11:00,1,60,1.7,3,17,1.26
2023-01-06 12:00,3,60,1.5,3,20,1.55
2023-01-06 13:00,4,60,1.3,4,21,1.53
2023-01-06 14:00,4,60,1.4,4,18,0.97
2023-01-06 15:00,4,60,1.8,4,11,0.86
2023-01-06 16:00,5,65,2.2,3,7,0.63
2023-01-06 17:00,3,75,1.6,4,2,0.19
2023-01-06 18:00,3,75,1.6,4,0,0.01
2023-01-06 19:00,2,80,1.5,4,0,0
2023-01-06 20:00,2,85,1.3,4,0,0
2023-01-06 21:00,2,85,1.3,4,0,0
2023-01-06 22:00,2,90,1.5,4,0,0
2023-01-06 23:00,2,90,1.3,4,0,0
2023-01-07 0:00,3,90,2.4,4,0,0
2023-01-07 1:00,2,90,2.1,4,0,0
2023-01-07 2:00,3,90,1.3,4,0,0
2023-01-07 3:00,2,90,3,4,0,0
2023-01-07 4:00,2,95,3.6,4,0,0
2023-01-07 5:00,3,95,3.4,4,0,0
2023-01-07 6:00,2,90,2.9,4,0,0
2023-01-07 7:00,2,90,3.2,4,0,0
2023-01-07 8:00,2,90,2.5,4,0,0
2023-01-07 9:00,2,90,2.5,4,0,0.07
2023-01-07 10:00,2,85,2.5,4,3,0.44
2023-01-07 11:00,2,80,2.6,4,5,0.69
2023-01-07 12:00,3,80,2.7,4,5,0.91
2023-01-07 13:00,3,75,2.8,4,8,1.32
2023-01-07 14:00,4,70,2.9,4,10,1.36
2023-01-07 15:00,4,70,2.8,4,13,1.13
2023-01-07 16:00,4,70,2.2,4,9,0.75
2023-01-07 17:00,4,75,1.7,4,3,0.33
2023-01-07 18:00,2,80,1.7,3,1,0.01
2023-01-07 19:00,1,80,1.8,1,0,0
2023-01-07 20:00,1,80,1.7,1,0,0
2023-01-07 21:00,0,80,1.4,1,0,0
2023-01-07 22:00,-1,85,1.2,1,0,0
2023-01-07 23:00,-1,80,0.9,1,0,0
2023-01-08 0:00,-2,75,1.3,1,0,0
2023-01-08 1:00,-2,75,1,1,0,0
2023-01-08 2:00,-3,75,0.9,1,0,0
2023-01-08 3:00,-3,75,0.7,1,0,0
2023-01-08 4:00,-3,75,0.7,1,0,0
2023-01-08 5:00,-3,75,0.6,3,0,0
2023-01-08 6:00,-3,75,0.6,3,0,0
2023-01-08 7:00,-3,75,0.7,3,0,0
2023-01-08 8:00,-3,80,0.9,3,0,0
2023-01-08 9:00,-2,70,1.2,1,2,0.23
2023-01-08 10:00,0,60,1.4,1,11,0.74
2023-01-08 11:00,2,50,1.6,1,17,1.28
2023-01-08 12:00,4,45,1.5,1,21,1.83
2023-01-08 13:00,4,45,1.4,1,23,1.71
2023-01-08 14:00,5,45,1.3,3,22,1.61
2023-01-08 15:00,5,45,1.1,4,15,1.26
2023-01-08 16:00,5,50,1,4,10,0.69
2023-01-08 17:00,4,60,1.2,4,2,0.14
2023-01-08 18:00,3,65,1.6,4,0,0
2023-01-08 19:00,3,65,1.6,4,0,0
2023-01-08 20:00,2,70,1.3,4,0,0
2023-01-08 21:00,2,75,1.3,4,0,0
2023-01-08 22:00,1,75,1.3,4,0,0
2023-01-08 23:00,1,75,1.3,4,0,0
2023-01-09 0:00,2,75,1.3,4,0,0
2023-01-09 1:00,2,75,1.4,4,0,0
2023-01-09 2:00,2,80,1.3,4,0,0
2023-01-09 3:00,3,85,1,4,0,0
2023-01-09 4:00,3,90,0.8,4,0,0
2023-01-09 5:00,3,90,1,4,0,0
2023-01-09 6:00,3,95,1.1,4,0,0
2023-01-09 7:00,3,95,1.6,4,0,0
2023-01-09 8:00,3,90,2.1,4,0,0
2023-01-09 9:00,3,85,2.1,1,0,0.05
2023-01-09 10:00,4,80,2.5,1,5,0.6
2023-01-09 11:00,5,65,2.8,1,15,1.16
2023-01-09 12:00,5,55,3,1,21,1.54
2023-01-09 13:00,5,50,3.1,1,24,1.78
2023-01-09 14:00,6,45,3.1,1,23,1.73
2023-01-09 15:00,6,40,3.1,1,19,1.45
2023-01-09 16:00,6,40,2.7,1,13,0.98
2023-01-09 17:00,5,50,1.6,1,4,0.45
2023-01-09 18:00,3,55,1.8,1,0,0.02
2023-01-09 19:00,1,55,1.9,1,0,0
2023-01-09 20:00,1,60,1.6,1,0,0
2023-01-09 21:00,0,65,1.3,1,0,0
2023-01-09 22:00,-1,70,1.1,1,0,0
2023-01-09 23:00,-2,70,0.8,1,0,0
2023-01-10 0:00,-2,75,0.8,1,0,0
2023-01-10 1:00,-2,75,0.6,1,0,0
2023-01-10 2:00,-2,75,0.5,1,0,0
2023-01-10 3:00,-2,75,0.4,1,0,0
2023-01-10 4:00,-2,75,0.5,1,0,0
2023-01-10 5:00,-2,75,0.7,1,0,0
2023-01-10 6:00,-3,75,0.9,1,0,0
2023-01-10 7:00,-2,80,1,1,0,0
2023-01-10 8:00,-2,80,0.9,1,0,0
2023-01-10 9:00,0,70,1.1,1,3,0.27
2023-01-10 10:00,2,60,1.3,1,12,0.88
2023-01-10 11:00,4,55,1.4,1,18,1.39
2023-01-10 12:00,5,55,1.4,1,23,1.76
2023-01-10 13:00,6,55,1.4,1,25,1.86
2023-01-10 14:00,7,55,1.3,1,25,1.8
2023-01-10 15:00,7,55,1.3,1,19,1.51
2023-01-10 16:00,7,55,1.1,1,14,1.03
2023-01-10 17:00,6,70,0.9,1,4,0.35
2023-01-10 18:00,4,75,0.9,1,0,0
2023-01-10 19:00,2,80,0.9,1,0,0
2023-01-10 20:00,1,80,0.8,1,0,0
2023-01-10 21:00,1,85,0.9,3,0,0
2023-01-10 22:00,1,85,0.9,3,0,0
2023-01-10 23:00,0,85,0.9,1,0,0
2023-01-11 0:00,0,80,0.6,1,0,0
2023-01-11 1:00,-1,85,0.8,1,0,0
2023-01-11 2:00,-1,90,0.9,1,0,0
2023-01-11 3:00,-1,90,1,1,0,0
2023-01-11 4:00,-1,90,1.1,1,0,0
2023-01-11 5:00,-1,90,1.1,1,0,0
2023-01-11 6:00,-1,90,1.2,1,0,0
2023-01-11 7:00,-1,90,1.1,1,0,0
2023-01-11 8:00,-1,90,1.2,1,0,0
2023-01-11 9:00,1,80,1.3,1,3,0.27
2023-01-11 10:00,3,70,1.2,1,9,0.77
2023-01-11 11:00,5,60,1.1,1,17,1.29
2023-01-11 12:00,6,50,1.1,1,21,1.68
2023-01-11 13:00,7,45,1.1,1,23,1.76
2023-01-11 14:00,8,45,1,1,22,1.68
2023-01-11 15:00,8,45,1.1,1,18,1.4
2023-01-11 16:00,8,45,0.9,1,11,0.93
2023-01-11 17:00,6,65,0.4,1,4,0.4
2023-01-11 18:00,5,60,0.8,1,0,0
2023-01-11 19:00,3,70,1.1,1,0,0
2023-01-11 20:00,2,70,1.1,4,0,0
2023-01-11 21:00,2,70,1.3,3,0,0
2023-01-11 22:00,2,70,1.6,4,0,0
2023-01-11 23:00,1,70,1.6,3,0,0
2023-01-12 0:00,1,75,1,1,0,0
2023-01-12 1:00,0,75,1.2,1,0,0
2023-01-12 2:00,0,75,1.3,1,0,0
2023-01-12 3:00,0,75,1.3,1,0,0
2023-01-12 4:00,0,75,1.3,1,0,0
2023-01-12 5:00,0,75,1.5,1,0,0
2023-01-12 6:00,0,75,1.5,1,0,0
2023-01-12 7:00,1,70,1.4,1,0,0
2023-01-12 8:00,1,70,1.4,1,0,0
2023-01-12 9:00,3,60,1.7,1,2,0.33
2023-01-12 10:00,6,50,1.7,1,11,0.79
2023-01-12 11:00,8,45,1.7,3,15,1.28
2023-01-12 12:00,10,45,1.7,3,22,1.65
2023-01-12 13:00,11,50,1.7,1,22,1.81
2023-01-12 14:00,12,50,1.7,1,23,1.73
2023-01-12 15:00,12,50,1.7,1,18,1.44
2023-01-12 16:00,11,60,1.3,1,14,1.02
2023-01-12 17:00,10,65,2,1,5,0.45
2023-01-12 18:00,8,70,2.1,1,0,0.02
2023-01-12 19:00,7,70,2.3,1,0,0
2023-01-12 20:00,6,70,1.6,3,0,0
2023-01-12 21:00,7,70,1.7,4,0,0
2023-01-12 22:00,7,70,1.7,4,0,0
2023-01-12 23:00,7,70,1.8,4,0,0
2023-01-13 0:00,5,60,2,4,0,0
2023-01-13 1:00,5,75,2.5,4,0,0
2023-01-13 2:00,5,85,2.6,4,0,0
2023-01-13 3:00,6,90,2.6,4,0,0
2023-01-13 4:00,6,90,2.7,4,0,0
2023-01-13 5:00,7,90,2.7,4,0,0
2023-01-13 6:00,7,95,2.5,4,0,0
2023-01-13 7:00,8,95,2.2,4,0,0
2023-01-13 8:00,9,95,1.8,4,0,0
2023-01-13 9:00,9,95,1.7,4,0,0
2023-01-13 10:00,10,90,1.6,4,0,0.1
2023-01-13 11:00,10,90,1.2,4,2,0.19
2023-01-13 12:00,10,90,1.2,4,2,0.2
2023-01-13 13:00,10,90,1.2,4,1,0.19
2023-01-13 14:00,10,90,1.2,4,1,0.21
2023-01-13 15:00,11,90,1.3,4,1,0.15
2023-01-13 16:00,11,90,1.2,4,1,0.12
2023-01-13 17:00,11,90,1.3,4,1,0.04
2023-01-13 18:00,10,90,1.1,4,0,0
2023-01-13 19:00,10,90,1,4,0,0
2023-01-13 20:00,9,90,1.1,4,0,0
2023-01-13 21:00,8,90,1.1,4,0,0
2023-01-13 22:00,8,95,1,4,0,0
2023-01-13 23:00,8,95,0.9,4,0,0
2023-01-14 0:00,7,95,1,4,0,0
2023-01-14 1:00,7,95,1.2,4,0,0
2023-01-14 2:00,7,95,1.1,4,0,0
2023-01-14 3:00,7,95,0.9,4,0,0
2023-01-14 4:00,7,95,0.5,4,0,0
2023-01-14 5:00,6,95,0.4,4,0,0
2023-01-14 6:00,6,95,0.5,4,0,0
2023-01-14 7:00,7,95,1.1,4,0,0
2023-01-14 8:00,7,95,1.7,4,0,0
2023-01-14 9:00,7,90,2.3,4,0,0
2023-01-14 10:00,8,90,2.6,4,0,0
2023-01-14 11:00,8,85,3.1,4,0,0.09
2023-01-14 12:00,8,85,3,4,2,0.19
2023-01-14 13:00,8,80,3,4,1,0.29
2023-01-14 14:00,8,80,2.9,4,2,0.37
2023-01-14 15:00,7,80,2.5,4,2,0.29
2023-01-14 16:00,7,75,2,4,1,0.1
2023-01-14 17:00,6,75,2.5,4,1,0
2023-01-14 18:00,6,75,2.6,4,0,0
2023-01-14 19:00,4,80,2.4,4,0,0
2023-01-14 20:00,4,85,2.1,4,0,0
2023-01-14 21:00,3,85,2.1,4,0,0
2023-01-14 22:00,2,85,2.1,4,0,0
2023-01-14 23:00,2,85,2.3,4,0,0
2023-01-15 0:00,3,90,1.5,4,0,0
2023-01-15 1:00,2,90,1.3,4,0,0
2023-01-15 2:00,2,90,1.3,4,0,0
2023-01-15 3:00,2,90,1.4,4,0,0
2023-01-15 4:00,2,90,1.3,4,0,0
2023-01-15 5:00,2,90,1.2,4,0,0
2023-01-15 6:00,2,90,1.1,4,0,0
2023-01-15 7:00,2,95,0.8,4,0,0
2023-01-15 8:00,2,95,0.7,4,0,0
2023-01-15 9:00,2,90,1.1,4,0,0
2023-01-15 10:00,2,90,1.7,4,0,0
2023-01-15 11:00,3,90,2.6,4,1,0.18
2023-01-15 12:00,2,85,3.2,4,2,0.14
2023-01-15 13:00,2,80,2.3,4,3,0.19
2023-01-15 14:00,2,80,2.5,4,1,0.17
2023-01-15 15:00,2,75,3.3,4,1,0.08
2023-01-15 16:00,2,75,2.9,4,0,0.03
2023-01-15 17:00,1,75,3.2,4,0,0.02
2023-01-15 18:00,0,80,3.1,4,0,0
2023-01-15 19:00,-1,80,3.1,4,0,0
2023-01-15 20:00,-1,80,3.7,4,0,0
2023-01-15 21:00,-2,80,3.7,4,0,0
2023-01-15 22:00,-3,75,3.8,4,0,0
2023-01-15 23:00,-3,75,3.9,4,0,0
2023-01-16 0:00,-3,75,2.8,4,0,0
2023-01-16 1:00,-4,75,2.6,4,0,0
2023-01-16 2:00,-4,75,2.8,4,0,0
2023-01-16 3:00,-5,70,2.7,3,0,0
2023-01-16 4:00,-5,65,2.5,3,0,0
2023-01-16 5:00,-6,60,2.5,1,0,0
2023-01-16 6:00,-6,60,2.3,1,0,0
2023-01-16 7:00,-6,60,2.2,1,0,0
2023-01-16 8:00,-7,60,2.2,1,0,0
2023-01-16 9:00,-6,55,2.6,1,2,0.27
2023-01-16 10:00,-5,45,2.6,1,12,0.96
2023-01-16 11:00,-4,40,2.6,1,23,1.53
2023-01-16 12:00,-3,40,2.6,1,27,1.87
2023-01-16 13:00,-2,35,2.6,1,30,1.79
2023-01-16 14:00,-1,35,2.6,1,28,0
2023-01-16 15:00,-1,35,2.6,1,24,1.7
2023-01-16 16:00,-1,35,2.5,1,19,1.21
2023-01-16 17:00,-1,35,1.9,1,8,0.61
2023-01-16 18:00,-3,45,1.2,1,0,0.06
2023-01-16 19:00,-4,50,1.2,1,0,0
2023-01-16 20:00,-5,50,1.3,1,0,0
2023-01-16 21:00,-5,50,1.2,1,0,0
2023-01-16 22:00,-6,50,0.9,1,0,0
2023-01-16 23:00,-6,55,0.9,1,0,0
2023-01-17 0:00,-6,50,1.4,1,0,0
2023-01-17 1:00,-6,50,1.4,1,0,0
2023-01-17 2:00,-6,50,1.4,3,0,0
2023-01-17 3:00,-6,45,1.2,3,0,0
2023-01-17 4:00,-6,45,1.2,3,0,0
2023-01-17 5:00,-7,45,1.2,3,0,0
2023-01-17 6:00,-7,45,1.1,3,0,0
2023-01-17 7:00,-6,45,1,3,0,0
2023-01-17 8:00,-6,45,0.7,3,0,0
2023-01-17 9:00,-5,45,0.9,3,1,0.14
2023-01-17 10:00,-3,40,0.9,3,5,0.44
2023-01-17 11:00,-2,40,0.7,3,9,0.73
2023-01-17 12:00,-1,40,0.9,3,11,1.08
2023-01-17 13:00,0,45,1.4,3,18,1.53
2023-01-17 14:00,0,45,1.6,3,17,1.55
2023-01-17 15:00,1,45,2,3,6,0.65
2023-01-17 16:00,1,50,1.9,3,3,0.37
2023-01-17 17:00,1,55,1.3,4,2,0.33
2023-01-17 18:00,0,65,1.3,3,0,0.04
2023-01-17 19:00,-1,70,1.4,4,0,0
2023-01-17 20:00,-1,75,1.3,4,0,0
2023-01-17 21:00,-1,75,1.2,4,0,0
2023-01-17 22:00,-2,80,1.2,3,0,0
2023-01-17 23:00,-2,80,1.2,3,0,0
2023-01-18 0:00,-2,85,0.8,4,0,0
2023-01-18 1:00,-2,85,0.7,4,0,0
2023-01-18 2:00,-2,80,0.8,4,0,0
2023-01-18 3:00,-2,80,1.2,4,0,0
2023-01-18 4:00,-2,80,1.3,4,0,0
2023-01-18 5:00,-2,80,1.4,4,0,0
2023-01-18 6:00,-2,80,1.4,3,0,0
2023-01-18 7:00,-3,80,1.3,1,0,0
2023-01-18 8:00,-3,80,1.1,1,0,0
2023-01-18 9:00,-2,70,1.2,1,3,0.32
2023-01-18 10:00,0,55,1.1,1,9,1.2
2023-01-18 11:00,1,45,1.3,1,18,1.77
2023-01-18 12:00,2,40,1.7,1,21,1.78
2023-01-18 13:00,2,40,2,1,27,2
2023-01-18 14:00,3,35,2.1,1,28,1.92
2023-01-18 15:00,2,35,2.1,1,24,1.63
2023-01-18 16:00,2,30,2.1,1,18,1.2
2023-01-18 17:00,2,35,1.2,1,8,0.57
2023-01-18 18:00,0,50,1.4,1,0,0.09
2023-01-18 19:00,-1,55,1.3,1,0,0
2023-01-18 20:00,-2,60,1.2,1,0,0
2023-01-18 21:00,-2,60,0.9,1,0,0
2023-01-18 22:00,-3,65,0.6,1,0,0
2023-01-18 23:00,-3,70,0.5,1,0,0
2023-01-19 0:00,-3,60,0.6,1,0,0
2023-01-19 1:00,-4,60,0.6,1,0,0
2023-01-19 2:00,-4,60,0.8,1,0,0
2023-01-19 3:00,-4,60,0.8,1,0,0
2023-01-19 4:00,-4,60,0.9,1,0,0
2023-01-19 5:00,-4,60,1.1,1,0,0
2023-01-19 6:00,-4,60,1.2,3,0,0
2023-01-19 7:00,-3,60,1.2,3,0,0
2023-01-19 8:00,-4,60,1.2,4,0,0
2023-01-19 9:00,-2,55,1.5,4,4,0.33
2023-01-19 10:00,0,45,2,3,13,0.96
2023-01-19 11:00,1,45,2.3,4,16,1.3
2023-01-19 12:00,3,45,2.5,4,14,1.27
2023-01-19 13:00,4,50,2.7,4,21,1.46
2023-01-19 14:00,4,50,3,4,18,1.94
2023-01-19 15:00,4,55,2.8,4,16,0.95
2023-01-19 16:00,4,55,2.3,4,11,0.74
2023-01-19 17:00,4,60,1.2,4,4,0.24
2023-01-19 18:00,3,70,1.4,4,0,0.02
2023-01-19 19:00,2,70,1.3,4,0,0
2023-01-19 20:00,2,75,1.4,4,0,0
2023-01-19 21:00,2,75,1.5,4,0,0
2023-01-19 22:00,2,80,1.4,4,0,0
2023-01-19 23:00,1,80,1.3,4,0,0
2023-01-20 0:00,2,80,2,4,0,0
2023-01-20 1:00,2,80,2.1,4,0,0
2023-01-20 2:00,2,80,1.9,3,0,0
2023-01-20 3:00,1,80,2.2,3,0,0
2023-01-20 4:00,1,75,2.1,4,0,0
2023-01-20 5:00,1,75,2.2,4,0,0
2023-01-20 6:00,0,75,2.7,4,0,0
2023-01-20 7:00,0,70,3.4,3,0,0
2023-01-20 8:00,-1,70,3.6,4,0,0
2023-01-20 9:00,-1,65,4.4,3,3,0.3
2023-01-20 10:00,-1,50,4.3,3,11,0.76
2023-01-20 11:00,-1,40,4.3,3,21,1.46
2023-01-20 12:00,-1,35,4.5,1,28,1.94
2023-01-20 13:00,-1,30,4.6,1,30,2.14
2023-01-20 14:00,-1,30,4.5,1,28,2.07
2023-01-20 15:00,-1,30,4.2,1,26,1.78
2023-01-20 16:00,-1,30,3.9,1,19,1.28
2023-01-20 17:00,-2,30,3.4,1,10,0.67
2023-01-20 18:00,-3,35,2.3,1,0,0.11
2023-01-20 19:00,-4,35,2.4,1,0,0
2023-01-20 20:00,-4,35,2.5,1,0,0
2023-01-20 21:00,-5,35,2.4,1,0,0
2023-01-20 22:00,-6,40,2.2,1,0,0
2023-01-20 23:00,-6,40,1.7,1,0,0
2023-01-21 0:00,-7,40,1.7,1,0,0
2023-01-21 1:00,-8,45,1.4,1,0,0
2023-01-21 2:00,-8,45,1.3,1,0,0
2023-01-21 3:00,-9,45,1.2,1,0,0
2023-01-21 4:00,-9,45,1.2,1,0,0
2023-01-21 5:00,-9,45,1.1,1,0,0
2023-01-21 6:00,-9,50,1,1,0,0
2023-01-21 7:00,-9,50,0.9,1,0,0
2023-01-21 8:00,-9,50,0.9,1,0,0
2023-01-21 9:00,-8,45,1.1,1,3,0.36
2023-01-21 10:00,-6,35,1,1,14,0.99
2023-01-21 11:00,-5,35,0.7,1,23,1.53
2023-01-21 12:00,-3,35,0.4,1,26,1.9
2023-01-21 13:00,-2,35,0.7,1,28,2.03
2023-01-21 14:00,-1,35,1.1,1,21,1.88
2023-01-21 15:00,-1,35,1.1,1,22,1.36
2023-01-21 16:00,0,35,1.1,1,17,1.06
2023-01-21 17:00,0,40,0.9,1,9,0.61
2023-01-21 18:00,-2,45,0.4,1,0,0.09
2023-01-21 19:00,-2,50,0.8,1,0,0
2023-01-21 20:00,-3,50,0.9,1,0,0
2023-01-21 21:00,-3,55,0.9,3,0,0
2023-01-21 22:00,-4,60,1.1,1,0,0
2023-01-21 23:00,-4,60,1.3,1,0,0
2023-01-22 0:00,-4,60,1.6,3,0,0
2023-01-22 1:00,-4,60,1.5,3,0,0
2023-01-22 2:00,-4,60,1.2,3,0,0
2023-01-22 3:00,-4,65,1.2,3,0,0
2023-01-22 4:00,-4,65,1.3,3,0,0
2023-01-22 5:00,-4,60,1.3,4,0,0
2023-01-22 6:00,-4,60,1.4,3,0,0
2023-01-22 7:00,-3,55,1.6,3,0,0
2023-01-22 8:00,-3,55,1.7,3,0,0
2023-01-22 9:00,-2,50,2,3,0,0.1
2023-01-22 10:00,0,45,2.3,3,3,0.23
2023-01-22 11:00,1,40,2.5,4,4,0.39
2023-01-22 12:00,2,40,2.4,4,7,0.7
2023-01-22 13:00,3,60,2.1,4,8,0.75
2023-01-22 14:00,3,60,1.7,4,9,0.7
2023-01-22 15:00,3,60,1.5,4,7,0.64
2023-01-22 16:00,4,60,1.1,4,10,0.68
2023-01-22 17:00,3,55,0.7,4,3,0.29
2023-01-22 18:00,2,65,1.2,4,0,0.08
2023-01-22 19:00,1,65,1.4,4,0,0
2023-01-22 20:00,1,70,1.3,4,0,0
2023-01-22 21:00,0,75,1.2,4,0,0
2023-01-22 22:00,0,75,1,4,0,0
2023-01-22 23:00,-1,75,1.1,3,0,0
2023-01-23 0:00,0,75,0.7,4,0,0
2023-01-23 1:00,0,75,0.6,4,0,0
2023-01-23 2:00,0,75,0.1,4,0,0
2023-01-23 3:00,0,75,0.7,4,0,0
2023-01-23 4:00,0,75,0.8,4,0,0
2023-01-23 5:00,0,80,0.4,4,0,0
2023-01-23 6:00,0,80,0.7,4,0,0
